



"Microwave Link Report"
"Save Time:03/30/2025 23:25:36"
"User Name:admin"
"Data Source:NE"

"Total 554 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
l-14,,9229-RTN392159_GIZ_INT,48-159,3-ISM8,1(6324_link),,6324-RTN392223_LEFKOSA_TD_VIP2,48-223,4-ISM6,1(9229_Link),Hybrid(136Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37324.000,38584.000,"0E1,28MHz,64QAM","0E1,28MHz,64QAM",8.00,8.00,-4.80,-2.00,-10.00,-10.00,-40.40,-40.20,-4.80,-1.70,-4.80,-2.20,-39.10,-39.30,-40.50,-41.20,0,0,0,0,-,-,135.097,135.097,350,891,0,0,1,2,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,64QAM,64QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,747,-,/,/,/,/,/,/
l-16,,4728-RTN392233_BULENT_KAYA,48-233,1-SHXA2,1(MEVSIM),,6321-RTN3921009_CATALKOY_TD,48-1009,1-SHXA2,1(MEVSIM),Hybrid(89Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",/,/,TX high,TX low,23415.000,22407.000,"-,14MHz,256QAM","-,14MHz,256QAM",22.00,22.00,20.00,20.00,-20.00,-20.00,-50.80,-51.00,/,20.30,/,19.60,/,-50.00,/,-51.50,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,QPSK,QPSK,256QAM,256QAM,QPSKStrong,QPSKStrong,750,-,/,/,/,/,/,/
l-18,,4780-RTN39265_GREEN_HEIGHT_NEW,48-65,3-ISV3,1(RTNIF-1),,6313-RTN392434_LAPTA_TD,48-434,12-ISM6,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22386.000,23394.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,16.10,18.00,-10.00,-10.00,-39.90,-39.90,/,/,/,/,/,/,/,/,0,0,0,0,-,-,241.045,241.045,201419,108423,0,0,10090,2058,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,753,-,/,/,/,/,/,/
l-19,,1553-RTN392242_HISARKOY,48-242,3-ISV3,1(RTNIF-1),,6304-RTN392432_SELVILITEPE_BRT_VIP2,48-432,7-ISM6,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23338.000,22330.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",24.00,24.00,18.10,18.00,-10.00,-10.00,-37.60,-37.50,/,/,/,/,/,/,/,/,0,0,0,0,-,-,241.045,241.045,221836,89956,0,0,38377,5518,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,754,-,/,/,/,/,/,/
l-20,,1102-RTN39264_ALTINKAYA,48-64,3-ISM8,1(RTNIF-1),,6321-RTN392437_CATALKOY_TD,48-437,3-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18470.000,19480.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,14.90,14.90,-10.00,-10.00,-46.00,-45.70,18.90,/,14.90,/,-43.00,/,-52.00,/,0,0,0,0,-,-,241.045,241.045,244691,88938,0,0,6531,1629,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,755,-,/,/,/,/,/,/
l-21,,1224-RTN39263_ALEVKAYASI_KOMANDO,48-63,3-ISM8,1(RTNIF-1),,1639-RTN392265_BESPARMAK,48-265,2-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22316.000,23324.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",23.00,23.00,14.90,14.80,-10.00,-10.00,-39.70,-38.80,15.10,15.20,14.60,14.70,-39.20,-38.40,-40.30,-41.90,0,0,0,0,-,-,445.542,445.542,290715,73879,0,0,27996,3567,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,756,-,/,/,/,/,/,/
l-22,,1278-RTN392144_ BALALAN,48-144,4-ISX2,1(RTNIF-1),,1614-RTN392528_ZIYAMET_VIP2,48-528,6-ISX2,1(RTNIF-1),Hybrid(183Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,"[7212.000,7268.000]","[7366.000,7422.000]",XMC-2,XMC-2,TX low,TX high,7226.000,7380.000,"0E1,28MHz,256QAM","0E1,28MHz,256QAM",24.00,24.00,22.90,22.80,-10.00,-10.00,-38.00,-39.40,23.00,23.00,22.80,22.80,-37.60,-39.10,-40.40,-39.60,0,0,0,0,-,-,182.141,182.141,167474,87588,0,0,1383,492,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,757,-,/,/,/,/,/,/
l-26,,9160-RTN39262_LEFKOSA_KIBTEK_MERKEZ,48-62,3-ISM8,1(RTNIF-1),,1171-RTN392436_GALABALIK,48-436,14-ISM6,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23506.000,22498.000,"5E1,28MHz,2048QAM","5E1,28MHz,2048QAM",23.00,23.00,3.10,3.10,-10.00,-10.00,-40.00,-40.40,/,3.40,/,2.90,/,-39.80,/,-41.20,5,5,0,0,0.00,0.00,230.604,230.604,77596,136695,0,0,1039,3960,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,761,-,/,/,/,/,/,/
l-27,,6408-RTN392387_OZYUKSEL,48-387,3-ISX2,1(RTNIF-1),,1243-RTN392389_HAMITKOY_CADDE,48-389,3-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38682.000,37422.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",16.00,16.00,16.10,15.80,-10.00,-10.00,-50.10,-50.10,16.20,/,15.70,/,-46.20,/,-54.60,/,0,0,0,0,-,-,362.092,362.092,350368,136645,0,0,37901,9485,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,762,-,/,/,/,/,/,/
l-28,,1648-RTN392376_TOYOTA_PLAZA,48-376,3-ISV3,1(RTNIF-1),,4673-RTN392429_DIKMEN_YOLU_KULE,48-429,5-ISM6,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-2,XMC-2,TX high,TX low,19645.000,18635.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,14.90,15.00,-10.00,-10.00,-39.90,-42.30,/,15.00,/,14.90,/,-41.70,/,-43.50,0,0,0,0,-,-,499.815,499.815,215897,110981,0,0,37237,5771,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,763,-,/,/,/,/,/,/
l-31,,1299-RTN39261_YENIKENT_BATI,48-61,3-ISM8,1(RTNIF-1),,1606-RTN392509_GONYELI_TD,48-509,7-ISM6,1(RTNIF-1),Hybrid(219Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22330.000,23338.000,"0E1,28MHz,1024QAM","0E1,28MHz,1024QAM",21.00,21.00,5.40,6.90,-10.00,-10.00,-39.90,-40.60,5.50,7.00,5.00,6.50,-39.40,-40.00,-40.20,-41.10,0,0,0,0,-,-,218.154,218.154,221120,87516,0,0,22271,3400,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,766,-,/,/,/,/,/,/
l-32,,6346-RTN392378_KARSIYAKA,48-378,3-ISV3,1(RTNIF-1),,6304-RTN392432_SELVILITEPE_BRT_VIP2,48-432,9-ISM6,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23548.000,22540.000,"1E1,56MHz,2048QAM","1E1,56MHz,2048QAM",23.00,23.00,18.10,17.90,-10.00,-10.00,-35.60,-37.20,18.20,/,17.70,/,-34.30,/,-36.60,/,1,1,0,0,0.00,0.00,497.739,497.739,446674,136079,0,0,58952,9743,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,767,-,/,/,/,/,/,/
l-35,,6314-RTN392162_KARAOGLANOGLU_TD,48-162,14-IFU2,1(RTNIF-1),,6320-RTN392140_ZEYTINLIK_VIP2,48-140,3-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-2,XMC-2,TX low,TX high,22428.000,23436.000,"5E1,56MHz,256QAM","5E1,56MHz,256QAM",17.00,17.00,3.40,2.10,-10.00,-10.00,-43.10,-41.50,/,2.20,/,2.00,/,-41.30,/,-42.80,5,5,0,1,0.00,20.00,351.873,351.873,19036,59276,6,0,1989,1878,Enabled,Enabled,-35.00,-35.00,-50.00,-50.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,QPSK,QPSK,256QAM,256QAM,QPSK,QPSK,770,-,/,/,/,/,/,/
l-36,,6314-RTN392162_KARAOGLANOGLU_TD,48-162,9-IFU2,1(RTNIF-1),,6313-RTN392434_LAPTA_TD,48-434,8-IFU2,1(RTNIF-1),Hybrid(313Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18480.000]","[19190.000,19490.000]",HP,HP,TX low,TX high,18360.000,19370.000,"2E1,56MHz,128QAM","2E1,56MHz,128QAM",23.00,23.00,19.00,19.00,-10.00,-10.00,-48.00,-54.50,/,/,/,/,/,/,/,/,2,2,0,1,0.00,50.00,308.13,308.13,106049,239,0,0,196,4,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,128QAM,128QAM,QPSK,QPSK,256QAM,256QAM,QPSK,QPSK,771,-,/,/,/,/,/,/
l-37,,6314-RTN392162_KARAOGLANOGLU_TD,48-162,7-ISV3,1(RTNIF-1),,1265-RTN392665_MERIT_PARK_OTEL,48-665,3-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-2,XMC-2,TX low,TX high,22358.000,23366.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",15.00,15.00,5.50,5.50,-10.00,-10.00,-37.70,-37.10,/,5.50,/,5.40,/,-36.70,/,-37.80,0,0,0,0,-,-,241.045,241.045,73305,95020,0,0,786,3214,Enabled,Enabled,-30.00,-30.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,772,-,/,/,/,/,/,/
l-38,,6314-RTN392162_KARAOGLANOGLU_TD,48-162,6-ISV3,1(RTNIF-1),,1266-RTN392247_EURO_DEE_OTEL,48-247,3-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22274.000,22610.000]","[23282.000,23618.000]",XMC-2,XMC-2,TX low,TX high,22428.000,23436.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,0.00,0.00,-10.00,-10.00,-37.80,-38.70,/,/,/,/,/,/,/,/,0,0,0,0,-,-,499.815,499.815,125096,258892,0,0,8311,40117,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,773,-,/,/,/,/,/,/
l-40,,4784-RTN39259_DIKMEN_LOJISTIK,48-59,3-ISM8,1(RTNIF-1),,4673-RTN392429_DIKMEN_YOLU_KULE,48-429,11-ISM6,1(RTNIF-1),Hybrid(228Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-2,XMC-2,TX high,TX low,19342.500,18332.500,"0E1,28MHz,1024QAMLight","0E1,28MHz,1024QAMLight",21.00,21.00,16.90,16.90,-10.00,-10.00,-37.20,-38.50,17.00,17.00,16.90,16.90,-36.40,-37.60,-37.90,-39.10,0,0,0,0,-,-,227.398,227.398,196899,76628,0,0,17169,2085,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,777,-,/,/,/,/,/,/
l-42,,4787-RTN39258_ERMATAS,48-58,1-DMD4,1(IF1),,4773-RTN392133_ERAY_GARAJ,48-133,3-ISV3,1(RTNIF-1),Hybrid(196Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22302.000,23310.000,"-,28MHz,512QAM","0E1,28MHz,512QAM",11.00,11.00,2.90,2.90,-10.00,-10.00,-39.00,-38.40,3.10,3.20,2.70,2.70,-38.60,-38.10,-39.40,-42.00,/,0,/,0,/,-,195.6,195.6,114372,101551,0,0,6853,1574,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,512QAM,512QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,779,-,/,/,/,/,/,/
l-43,,1613-RTN392289_ISKELE_TD,48-289,2-ISV3,1(RTNIF-1),,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,9-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18332.500,19342.500,"1E1,28MHz,2048QAM","1E1,28MHz,2048QAM",24.00,24.00,15.00,14.90,-10.00,-10.00,-47.10,-54.50,15.00,15.00,14.90,14.90,-44.40,-41.70,-54.30,-55.40,1,1,0,0,0.00,0.00,238.977,238.977,59144,230349,0,0,84,2657,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,780,-,/,/,/,/,/,/
l-47,,1603-RTN392309_DOKTORLAR_SITESI,48-309,4-IFU2,1(RTNIF-1),,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,10-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18525.000,19535.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",21.00,21.00,16.40,16.40,-10.00,-10.00,-40.80,-39.20,16.50,16.50,16.40,16.40,-39.40,-37.30,-45.00,-41.40,0,0,0,0,-,-,362.243,362.243,302508,174936,4,0,53904,9254,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,784,-,/,/,/,/,/,/
l-48,,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,14-ISV3,1(RTNIF-1),,1218-RTN392138_CANAKKALE,48-138,14-ISV3,1(RTNIF-1),Hybrid(217Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,434,0,V,V,-,-,-,-,15,15,"[14718.000,14928.000]","[15138.000,15348.000]",XMC-2,XMC-2,TX low,TX high,14809.000,15229.000,"0E1,56MHz,32QAM","0E1,56MHz,32QAM",24.00,24.00,23.90,23.90,-10.00,-10.00,-35.60,-36.10,24.00,24.00,23.90,23.90,-32.50,-35.50,-37.60,-36.90,0,0,0,0,-,-,216.441,216.441,430516,144317,0,0,56677,12402,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,32QAM,32QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,785,-,1,1,PLA,PLA,Master,Master
l-49,,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,12-ISV3,1(RTNIF-1),,1218-RTN392138_CANAKKALE,48-138,12-ISV3,1(RTNIF-1),Hybrid(217Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,434,0,H,H,-,-,-,-,15,15,"[14718.000,14928.000]","[15138.000,15348.000]",XMC-2,XMC-2,TX low,TX high,14809.000,15229.000,"0E1,56MHz,32QAM","0E1,56MHz,32QAM",24.00,24.00,23.90,23.90,-10.00,-10.00,-36.70,-33.60,24.00,24.00,23.90,23.90,-34.00,-33.10,-38.50,-34.30,0,0,0,0,-,-,216.441,216.441,0,0,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,32QAM,32QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,786,-,1,1,PLA,PLA,Slave,Slave
l-50,,1226-RTN39257_YENI_BOGAZICI_NEW,48-57,3-ISM8,1(RTNIF-1),,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,11-ISM6,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23310.000,22302.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",21.00,21.00,18.90,18.90,-10.00,-10.00,-27.40,-27.70,19.20,19.20,18.70,18.70,-26.90,-27.20,-33.70,-33.00,0,0,0,0,-,-,240.942,240.942,247190,106716,0,0,24753,4824,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,787,-,/,/,/,/,/,/
l-51,,1298-RTN39267_KIRKLAR_ASKERIYE,48-67,3-ISM8,2(RTNIF-2),,6306-RTN392427_ERCAN,48-427,12-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22442.000,23450.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",21.00,21.00,11.30,12.20,-10.00,-10.00,-39.70,-39.50,11.50,17.90,11.00,11.90,-38.30,-33.30,-40.60,-42.10,0,0,0,0,-,-,241.045,241.045,244274,89883,0,0,30472,3743,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,793,-,/,/,/,/,/,/
l-53,,6435-RTN392331_ESENTEPE,48-331,3-ISV3,1(RTNIF-1),,6423-RTN392117_ARAPKOY,48-117,9-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,"[10619.000,10650.000]","[10528.000,10559.000]",XMC-2,XMC-2,TX high,TX low,10633.500,10542.500,"1E1,28MHz,2048QAM","1E1,28MHz,2048QAM",21.00,21.00,12.60,16.50,-10.00,-10.00,-40.30,-44.40,/,16.60,/,16.50,/,-43.50,/,-45.60,1,1,0,0,0.00,0.00,238.977,238.977,246976,73344,0,0,11804,2399,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,795,-,/,/,/,/,/,/
l-54,,1154-RTN392499_ELEXUS_OTEL,48-499,4-IFU2,1(RTNIF-1),,6423-RTN392117_ARAPKOY,48-117,10-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-2,XMC-2,TX low,TX high,17975.000,18985.000,"2E1,56MHz,256QAM","2E1,56MHz,256QAM",21.00,21.00,16.50,16.50,-10.00,-10.00,-38.20,-39.20,16.50,16.50,16.40,16.40,-37.80,-38.90,-38.70,-39.50,2,2,0,0,0.00,0.00,358.095,358.095,335846,119206,0,598,15219,4133,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,796,-,/,/,/,/,/,/
l-55,,6423-RTN392117_ARAPKOY,48-117,4-ISV3,1(RTNIF-1),,6320-RTN392187_ZEYTINLIK_VIP2,48-187,3-ISV3,1(RTNIF-1),Hybrid(364Mbit/s),-,None,None,-,-,-,-,-,-,-,-,3,1,728,728,V,V,-,-,-,-,7,7,"[7400.000,7484.000]","[7645.000,7729.000]",XMC-2,XMC-2,TX low,TX high,7456.000,7701.000,"2E1,56MHz,256QAM","2E1,56MHz,256QAM",22.50,22.50,19.90,20.00,-10.00,-10.00,-51.70,-53.10,20.00,/,19.90,/,-50.80,/,-52.80,/,2,2,0,0,0.00,0.00,359.309,359.309,568772,343628,0,0,5200,8256,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,1024QAMLight,1024QAMLight,QPSKStrong,QPSKStrong,798,-,1,1,PLA,PLA,Master,Master
